username, created_at, lng, lat, text
ATEENSPERSPCTIV, Thu Apr 23 18:11:31 +0000 2020, -77.604684, 41.117936, @MySportsUpdate @mortreport That’s basically having DeAndre Hopkins and the next DeAndre Hopkins in your team lol 
Libslady, Thu Apr 23 18:11:31 +0000 2020, -80.181835, 38.920142, @ThePubliusUSA A grabber he go to NYC and lick the Subway rails 
WorthyOfNotice_, Thu Apr 23 18:11:31 +0000 2020, -83.173867, 32.678207, LMFAOOOOOO 
lantiguabrianne, Thu Apr 23 18:11:31 +0000 2020, -74.267242, 40.696176, @Oobeleski @METROIDdime Oh... I KNOW he does. But if Alex Trebek says they’re losers then i can’t defy it sorry 
JennaSSumner, Thu Apr 23 18:11:31 +0000 2020, -85.978600, 35.830522, @tobylover22 @arem102 @ladyantebellum I completely agree,they’ve been apart long enough and it’s killing me!🥺 
Diane8951, Thu Apr 23 18:11:31 +0000 2020, -81.928427, 41.352830, @GoggieOakTown @CaslerNoel @realDonaldTrump He was evil since he was a child. 
HotHonduran, Thu Apr 23 18:11:31 +0000 2020, -84.244594, 39.801271, No one stopped by my house.Dayton OhioI noticed they kept trying to#SupersizeMe 
Adesuwa___, Thu Apr 23 18:11:31 +0000 2020, -97.011168, 32.655678, 1 
RealSlimTerrel, Thu Apr 23 18:11:31 +0000 2020, -97.343915, 37.683897, not sure if she’s not interested anymore or if she’s intimidated by my good looks and charming personality https://t.co/1qHXI4ZvaC 
DisJavii, Thu Apr 23 18:11:31 +0000 2020, -118.411907, 34.020789, My body feels sore like i worked out 😩🙈 
_JaySantanaa, Thu Apr 23 18:11:31 +0000 2020, -118.411907, 34.020789, @urban_elegance Lmfao BRENT. 
xamillzx, Thu Apr 23 18:11:31 +0000 2020, -86.142922, 39.779562, @NardInThePaint Those Air Max’s all on the right 😩 
MorrisAnimal, Thu Apr 23 18:11:31 +0000 2020, -75.117998, 40.004866, @jeanniemouse1 whoa 
mrjscott1, Thu Apr 23 18:11:31 +0000 2020, -71.088712, 42.313670, #TheStranger is one weird show. Like wtf is going on? 
test5geo1798, Thu Apr 23 18:11:31 +0000 2020, -122.398720, 37.781157, TEST_LAT/LON: b5a21842-b2c7-4650-b0ea-1de53d532f53 
TiiaWiia, Thu Apr 23 18:11:31 +0000 2020, -91.090800, 30.459100, If you gone fucc around .. betta do that shit the right way . 
curly_toez, Thu Apr 23 18:11:31 +0000 2020, -106.417430, 31.793368, *cries in unemployment benefits* https://t.co/hJ7hgRHU5Y 
anyonebutmolly, Thu Apr 23 18:11:32 +0000 2020, -82.669467, 40.365160, @LiffWeiss not me 
drabarnes, Thu Apr 23 18:11:32 +0000 2020, -80.233328, 25.782353, Need a workout for your young athletes we’ve got you covered! 
KSYouthSoccer, Thu Apr 23 18:11:32 +0000 2020, -94.675094, 38.931549, Hey @KSRefs here is your chance to ask @PROreferees questions that can help you in your development as a referee!… https://t.co/iEvXa42Jzg 
maddygreenphoto, Thu Apr 23 18:11:32 +0000 2020, -94.097256, 33.430735, You led me away from home, just to save you from being alone https://t.co/2qYgFpm1AV 
Dagger_dance, Thu Apr 23 18:11:32 +0000 2020, -92.131274, 34.751936, Hell top 2 to be honest 
NoemiGamel, Thu Apr 23 18:11:32 +0000 2020, -86.153143, 41.674542, @zlikeinzorro My ‘Uela once called my rebellious sister “malcriada “ and my sis replied, “Pues quien me crió?”. She… https://t.co/1CaU72JxHB 
cigarznscotch, Thu Apr 23 18:11:32 +0000 2020, -100.076888, 31.168893, The PM Team on @937theFan are trying to be the Opie and Anthony of sports talk radio. 
lovedogsandbeer, Thu Apr 23 18:11:32 +0000 2020, -122.186431, 38.046108, Just continue your everyday activities during lockdown.Social distancing, self-synchronized swimming during quaran… https://t.co/FwN1pedv9U 
KateKeyArena, Thu Apr 23 18:11:32 +0000 2020, -122.330602, 47.614817, I hope someone plugs in a sound effect of people booing the NFL commissioner during the #NFLDraft 
stahmosh, Thu Apr 23 18:11:32 +0000 2020, -80.149173, 26.150368, @RepClayHiggins @GOPoversight U gotta be an assh0le to be @GOP   The party of hatred and greed is just a fvcking criminal enterprise 
PinellasCo911, Thu Apr 23 18:11:32 +0000 2020, -82.743567, 28.147222, Alert: OUTSIDE FIRE (ENGINE) @ 41232 US HWY 19 N Tac: B Sent: E71 69FD https://t.co/ec3TLFTBFs 
ktnlo, Thu Apr 23 18:11:32 +0000 2020, -75.770041, 42.746617, that phone call with my therapist actually helped my anxiety reduce greatly and now my Fitbit doesn’t show my heart… https://t.co/G3x8m1Jva8 
TOTODUVALDIVA, Thu Apr 23 18:11:32 +0000 2020, -84.532133, 33.948124, NAWW, NO NEED. ALLLLLLL OF SALEM KNOWS iT WAS “DAT DAMN CRAZY DiMERA GiRL” ...NOTHiNG TO SEE HERE, FOLKS. BACK iN… https://t.co/88yoQLmPUF 
KyleMcCarthy, Thu Apr 23 18:11:32 +0000 2020, -118.411907, 34.020789, @jennaezarik @artymusic No, we don’t eat fries here 
jayKayEss, Thu Apr 23 18:11:32 +0000 2020, -73.948775, 40.655138, @Chevon We were also kinda poor and I remember that stuff being pretty cheap? Idk we went through tons of it. 
nzuriiiiiiiii, Thu Apr 23 18:11:32 +0000 2020, -77.014398, 38.898603, But everything closed so wtf ima just come back ina house and relax I guess lol 
Hawthorne_11, Thu Apr 23 18:11:32 +0000 2020, -100.076888, 31.168893, @colby_meek They good 
YaagirrrlC_, Thu Apr 23 18:11:32 +0000 2020, -76.691403, 39.240504, @hopeyyross She’s has it al lfigured out 
staycrewbey, Thu Apr 23 18:11:33 +0000 2020, -75.029687, 39.868478, @1YMP_ They both got bangers 😩 I might have to go with my life also 
mrdiaz1021, Thu Apr 23 18:11:33 +0000 2020, -87.758801, 41.843776, @TheDrunkJake https://t.co/98CrSpEWUN 
OffDaDome210, Thu Apr 23 18:11:33 +0000 2020, -98.540651, 29.417501, @SheaSerrano 2 pair $offdadome210 
LivinGoodLamar, Thu Apr 23 18:11:33 +0000 2020, -93.105649, 44.941516, Praying for a speedy recovery @McShay13 🙏🏽🙏🏽 
BethHawkinsNC, Thu Apr 23 18:11:33 +0000 2020, -98.540651, 29.417501, Despicable humans to insult this health care hero. And for this crowd to jeer at someone for obesity is definitely… https://t.co/iTaZCNoOM3 
metrofla, Thu Apr 23 18:11:33 +0000 2020, -83.804475, 27.698682, @notcapnamerica They had infants out there! What fools! 
lalamary45, Thu Apr 23 18:11:33 +0000 2020, -81.765206, 30.144644, Tornado down in Waycross GA take shelter now!!! Fix 30 giving streets right now west of downtown. 
hgt3000, Thu Apr 23 18:11:33 +0000 2020, -122.430277, 48.753353, Me trying to figure out how to entertain myself today.  Everyday lately... https://t.co/JbOoyimsAB 
5277_665, Thu Apr 23 18:11:33 +0000 2020, -95.446486, 29.838495, @villegas1526 @merk_caw @MelanieLawson13 I'm going to City Hall with my Attorney Monday Morning just praying they w… https://t.co/xVfq7DCaE3 
angiebaie, Thu Apr 23 18:11:33 +0000 2020, -81.381449, 31.177709, Troy playing animal crossing: “Wtf, I just caught a butterfly in front of you bitch, you better clap!” 
khaliajohnae, Thu Apr 23 18:11:33 +0000 2020, -83.173867, 32.678207, @AdollazZ_ @drinksangrhea Oh bitch you SPITTING 
LeeSifford, Thu Apr 23 18:11:33 +0000 2020, -80.037594, 40.393755, @rmdontradembiid Just announce that your an Eagles fan 🦅 
WeGotGame2, Thu Apr 23 18:11:33 +0000 2020, -96.994833, 32.768591, Who else thinks @chrissisanders8 should but us up on game with these real estate prices going down?🤔😏 
ZebraUnicorn_, Thu Apr 23 18:11:33 +0000 2020, -71.244279, 42.285811, Follow her you cowards 
sylviita__, Thu Apr 23 18:11:34 +0000 2020, -122.306264, 38.297072, @gaitan83 For like 2 seconds 😹 
coldbrew4lyfe, Thu Apr 23 18:11:34 +0000 2020, -122.435979, 37.770657, Woke up feeling v toppy woppy 
KevGCallahan, Thu Apr 23 18:11:34 +0000 2020, -122.435979, 37.770657, @alirtariq @Kimmeridge I just feel bullied, that’s all 
OregonGrain, Thu Apr 23 18:11:34 +0000 2020, -118.782090, 45.674194, We are giving out gift certificates/cards from local businesses over the next week. People who order will be entere… https://t.co/oU73eRMxxA 
dock2323, Thu Apr 23 18:11:34 +0000 2020, -78.657837, 35.843981, This person doesn’t have a job. That’s not hyperbole. He just spews nonsense and contrived milquetoast shock jocker… https://t.co/Razf0rdrUD 
bostonaustin, Thu Apr 23 18:11:34 +0000 2020, -96.891739, 33.079014, @offlinehailey Our guy 🙂 
MadysenMclain, Thu Apr 23 18:11:34 +0000 2020, -120.882482, 47.273022, “This gives them one night to just relax and celebrate the fact of being who they are, which is a valuable part of… https://t.co/YeBeZbPmJZ 
debhburns, Thu Apr 23 18:11:34 +0000 2020, -71.683502, 42.036939, @ProjectLincoln @realDonaldTrump @IvankaTrump You folks are doing a great job. 
HuttonDAndre, Thu Apr 23 18:11:34 +0000 2020, -76.730254, 40.202266, “I been beefin homie, ridin around with that heat on me, ready to give it everyone of these niggas, even if they do… https://t.co/2RhTWnEW2N 
TerrenceBD, Thu Apr 23 18:11:34 +0000 2020, -82.985772, 39.994684, @funder Please just make it stop! 
slimdaddydick, Thu Apr 23 18:11:34 +0000 2020, -90.011008, 29.982601, bro real shit idk wassup wit these nigga son dude snorting shit so he get fucked all night ... that Coke ain’t no j… https://t.co/rSKNu76Pcf 
shelbyluminesce, Thu Apr 23 18:11:34 +0000 2020, -112.124676, 33.552863, @Maryamhasnaa I can feel the high vibration of it wow ! 
The_Guid_Life, Thu Apr 23 18:11:34 +0000 2020, -76.884934, 38.926235, Let me get up &amp; at least wash my face 😩 
biggsnuggs, Thu Apr 23 18:11:34 +0000 2020, -83.757377, 34.596399, 15 years really flies by :/ 
samo_shay, Thu Apr 23 18:11:34 +0000 2020, -87.967292, 43.056722, One thing that my ex said that pissed me tf off. “YOU NEED TO GROW UP AND GLOW UP”. 🤦🏾‍♀️ I would replay that shi… https://t.co/HbAtldcI7y 
amanda_outland, Thu Apr 23 18:11:34 +0000 2020, -83.574671, 41.656590, How am I both characters from How To Be Single? FML https://t.co/TGWR99sCx2 
galea_andrea, Thu Apr 23 18:11:34 +0000 2020, -74.262990, 40.791359, It’s forever LSU... we’re all behind you guys tonight!🤞🏼🐯 Geaux get that bag and change your life ! 
theonlyjmv, Thu Apr 23 18:11:34 +0000 2020, -73.968542, 40.780709, @Boomer_Banks 😍 
TwinnCj, Thu Apr 23 18:11:34 +0000 2020, -87.732013, 41.833585, @only_kwam @vbvathomas @whoBLUE @Akademiks the videos obviously wasn’t demonetized if they’re literally how this ni… https://t.co/PDGHJJOQpJ 
jefflocker, Thu Apr 23 18:11:34 +0000 2020, -118.411907, 34.020789, I'm all for any dragging of the utterly despicable @senatemajldr but this is particularly good (and correct) 
F3lipeAlba, Thu Apr 23 18:11:34 +0000 2020, -89.266508, 39.739300, @ajv2011 @ireritasrz Ella puede presumir de lo que quiera, tener un buen cuerpo no es fácil, presumir de eso no ind… https://t.co/eK1gahiCrO 
vivalaval__, Thu Apr 23 18:11:34 +0000 2020, -117.022463, 32.633767, 📊 https://t.co/7RPByCG5nB 
MartaVa30379232, Thu Apr 23 18:11:34 +0000 2020, -117.022463, 32.633767, @cerri68 So he isn’t a serial killer. He is an executioner. That seems more righteous. https://t.co/oZrfq2FV7n 
RealPBurns, Thu Apr 23 18:11:34 +0000 2020, -79.446331, 43.996589, @CinemaHistoryUK Only Gloria Swanson could have played Norma Desmond. Nobody else. We love Mary Pickford and Myrn… https://t.co/8460Wj0sSg 
LeticiaMarieW, Thu Apr 23 18:11:34 +0000 2020, -121.087620, 38.896455, So my mom (Teresa's) birthday is on Saturday, I normally throw a party. Since I now can't, I still want to make it… https://t.co/1g8s9pOosW 
anthony_klee, Thu Apr 23 18:11:34 +0000 2020, -83.729972, 42.270839, @MichiganLEO @GovWhitmer South Dakota’s recovery rate compared to the rest of the country using only Chloroquine as… https://t.co/3KsqGrfQdW 
SirDanrey, Thu Apr 23 18:11:35 +0000 2020, -96.879957, 32.924548, She said what is metal gear ? I never spoke to her again..... 
DjBrothaZ, Thu Apr 23 18:11:34 +0000 2020, -87.967292, 43.056722, @CrisB_414 Nahh it’s not even that. I can’t. I’m “high risk” cause of my asthma &amp; open heart surgery. So I literall… https://t.co/avVuCmoqtn 
YuliaRakov, Thu Apr 23 18:11:35 +0000 2020, -83.804475, 27.698682, @vsyo @NeoPlato2 @ceyid_mansur @eso4600 Добро пожаловать в справедливость капитализма 
iBreeky, Thu Apr 23 18:11:35 +0000 2020, -90.890053, 30.230047, @ajahne_cooper Lol . Ever heard of Carole Baskin? 
DJWILLBX, Thu Apr 23 18:11:35 +0000 2020, -73.866900, 40.850000, fredthegodsonmusic Devastating To Wake Up To This... You Represented The Bronx Like No Other, My Condolence To Your… https://t.co/zxORu346I7 
KathrynElleese, Thu Apr 23 18:11:35 +0000 2020, -75.978600, 36.849600, I couldn’t sit like this if I were in jeans 😂😂 Currently day number 39 of wearing sweatpants!• Follow me on the… https://t.co/NfnNPtptgS 
angelfitzpat51, Thu Apr 23 18:11:35 +0000 2020, -120.882482, 47.273022, @DrKellyVictory @ZyroFoxtrot When your ideology refuses to accept the realty of original Sin, any policy stemming f… https://t.co/hktxefcA3m 
jmitchem, Thu Apr 23 18:11:35 +0000 2020, -80.846785, 35.209059, @dereklwalker Theee Amigos on Central. Next time you come up that’s where we’re going. 
marilyn_jenna, Thu Apr 23 18:11:35 +0000 2020, -121.979527, 37.523645, Been a while but I got that 30 Day Ban haha ughhhhh oh well, in this awful pandemic it'll probably be for the bette… https://t.co/ClFbgFoahM 
brianorr15, Thu Apr 23 18:11:35 +0000 2020, -83.039694, 42.644085, Step Switches to Tire Jump with Pierre’s Elite Performance Speed Bands on! Add this exercise to your HIIT workout c… https://t.co/ozbgrjmSZQ 
not_quentin_w, Thu Apr 23 18:11:36 +0000 2020, -85.523171, 38.305065, Start Malone Bench Barkley Cut Dirk This is literally the only right answer watch the film, check the numbers a… https://t.co/vHixtZUMQb 
katrinesucks, Thu Apr 23 18:11:36 +0000 2020, -122.228685, 37.791994, 355 days of the year I do not have feelings 
Imprettyfragile, Thu Apr 23 18:11:36 +0000 2020, -95.446486, 29.838495, @departedrose Woah, ma’am I am NOT your father 
HG2films, Thu Apr 23 18:11:36 +0000 2020, -118.411907, 34.020789, If you don’t give me any reasons to doubt u ... 
GoinToCanada, Thu Apr 23 18:11:36 +0000 2020, -74.612821, 40.610755, @NewsCorpse @mmpadellan #FoxNewsLiedAsPeopleDied 
TeCarlaMarie, Thu Apr 23 18:11:36 +0000 2020, -76.069946, 36.802541, I’ve been making some delicious fresh guacamole lately! 😋👏🏾 
DatDamnPolo, Thu Apr 23 18:11:36 +0000 2020, -95.192680, 29.972668, Stop tryna sell me a damn bandana face mask, fuck wrong with y’all. Y’all really think wearing that shit make you look cool or gangster lol 
mewbourn, Thu Apr 23 18:11:36 +0000 2020, -82.570000, 34.833736, @AdrianE1337 @Pillio_ Done ,thanks for what you do 
laurenwhale1, Thu Apr 23 18:11:36 +0000 2020, -104.922093, 39.713563, My friend &amp; I do a weekly pseudo-Drunk History-meets-@MyFavMurder-type thing over Zoom and they’re SO MUCH FUN! I c… https://t.co/BqFiBHU92M 
Devilskitty666, Thu Apr 23 18:11:36 +0000 2020, -86.793917, 33.542237, @davidjames693 @SadieTNResist @wally_polischuk Isnt it horrible?  Before my beloved sick grandmother died she would… https://t.co/tCN6ehzoAI 
SaysAsia, Thu Apr 23 18:11:36 +0000 2020, -87.967292, 43.056722, I should’ve said it’s gone be a dollar 
pinaCallata_, Thu Apr 23 18:11:36 +0000 2020, -94.378231, 38.916093, I thought I had more time. 
HeavenInNJ, Thu Apr 23 18:11:36 +0000 2020, -74.162658, 40.792103, If you have to raise your man, you need to return him to his mother for defects. Your partner should be your equal,… https://t.co/tzLSR2GolL 
Justgracie99Kim, Thu Apr 23 18:11:36 +0000 2020, -118.411907, 34.020789, 일본 요즈음 보니 전혀 선진국 이 아니네요. 민주주의도 없고, 양심도 없고, 세계적인 협조도 없고, 이제껏 친일파 언론들의 과장 보도에 우리 국민들이 속고 상았나 봐요. 한국이 세계의 선진국 입니다!  문재… https://t.co/m6suSBXqe9 
Msbrandynew, Thu Apr 23 18:11:36 +0000 2020, -85.768241, 37.822244, This will be awesome learning and it’s approved for PD credit in HCS! @HCS_SpecialEd @HcsInnovate… https://t.co/uR6tsUGd3C 
AmorinFemi, Thu Apr 23 18:11:36 +0000 2020, -74.262990, 40.791359, Amen 
EdTheMeatHead, Thu Apr 23 18:11:36 +0000 2020, -83.996731, 34.118083, @bokamotoESPN Why are we watching an interview with a terrorist 
Chellabraids, Thu Apr 23 18:11:36 +0000 2020, -87.732013, 41.833585, On him forehead . And I play in his hair. When he be having his fro I can run my fingers thru his curls 😩 
byrnes_lori, Thu Apr 23 18:11:36 +0000 2020, -83.804475, 27.698682, @BaddCompani I'm an ER nurse and I TOTALLY agree. This "opening" without a LOT MORE TESTING is just STUPID! There a… https://t.co/HvwXrEi2Co 
Raeonaa, Thu Apr 23 18:11:36 +0000 2020, -84.433106, 33.767195, now check that, bitch. 
fakemikemulloy, Thu Apr 23 18:11:37 +0000 2020, -111.737566, 33.405755, @kitkatkatie0911 This is the most thorough, rational answer anyone has given me, including the party leaders. 
efracapoeira, Thu Apr 23 18:11:37 +0000 2020, -72.939648, 41.289186, Tonight is the night. Mestre Pinga Fogo night, You Do Want to be with this amazing Human Being and powerful Capoeir… https://t.co/76RF5JYJdA 
golfdoodscotty, Thu Apr 23 18:11:37 +0000 2020, -117.022463, 32.633767, @RavMABAY I feel like a hamster on a treadmill. 
ri__diculous, Thu Apr 23 18:11:37 +0000 2020, -95.913642, 36.109392, 1:11✨ 
Obey_Deesz, Thu Apr 23 18:11:37 +0000 2020, -73.948775, 40.655138, I ordered a New Macbook for myself yesterday night 🥳 &amp; My impatient ass wants that shit delivered neooowww 😩 
MattSenemar, Thu Apr 23 18:11:37 +0000 2020, -122.435979, 37.770657, #FoodForThought while I’m prepping lunch. 
Datsmyjuvie, Thu Apr 23 18:11:37 +0000 2020, -96.761753, 32.819858, @waynenastyhoe Damn I be high in my own zone lol 
JERMSBLACK300_, Thu Apr 23 18:11:37 +0000 2020, -83.173867, 32.678207, COVID-19 updates for the US #covid19 https://t.co/FtnfWM60QE 
RLymangrover, Thu Apr 23 18:11:37 +0000 2020, -86.441236, 39.766555, "As COVID-19 advances, doctors rethink rush to ventilate"  https://t.co/KftZdkx6e3 
suziecouture, Thu Apr 23 18:11:37 +0000 2020, -76.990442, 39.110623, @UncleGotti 🙃 
arbyannalaniece, Thu Apr 23 18:11:37 +0000 2020, -95.913642, 36.109392, Leroy.. Curtis.. Eugene.. George 
WalterIAFF, Thu Apr 23 18:11:37 +0000 2020, -80.401725, 26.103362, Masks meant for Miami-Dade firefighters confiscated by feds https://t.co/5kQZdnzBxx @IAFF12thDVP @IAFFNewsDesk @Local1403 
geezfries, Thu Apr 23 18:11:37 +0000 2020, -73.971880, 40.889550, @oikawatsumu I- 💀 
hrexach, Thu Apr 23 18:11:37 +0000 2020, -81.510600, 28.676100, 🐱💞🐱 @ Apopka, Florida https://t.co/QO1jHyDwlN 
nosliwhtes, Thu Apr 23 18:11:37 +0000 2020, -92.456300, 35.091600, Been with @kriskros2010 for 13 years today. That's something I wouldn't have any differently. @ Conway, Arkansas https://t.co/Go5myBezhZ 
K1_soholly, Thu Apr 23 18:11:37 +0000 2020, -80.230358, 26.164865, Damn woulda never thought 💭 
velvet_devil9, Thu Apr 23 18:11:37 +0000 2020, -80.134986, 26.373976, @fred_guttenberg @jmsexton_ @NYGovCuomo @senatemajldr Spectacular take down by the #LoveGov #governorcuomo Wish he… https://t.co/Ij5tnZkEtb 
ccxjjxcc, Thu Apr 23 18:11:37 +0000 2020, -91.682855, 41.976528, my 2 day old baby.. aw my heart🥺 
ChrisLanzberg, Thu Apr 23 18:11:37 +0000 2020, -118.399639, 34.082497, @LindaRavays @BenWeyts Iemand die in de kijker wil staan en niet doorheeft dat ze mensen irriteert.   Connah doet z… https://t.co/CMCALEHkxU 
BDonna_12, Thu Apr 23 18:11:37 +0000 2020, -71.088712, 42.313670, @__AyoStephanie It’s annoying 
DessiiWorld, Thu Apr 23 18:11:37 +0000 2020, -95.470069, 29.537410, @slimsayyy Yes that shit was crazy as hell 
forevaaaaliyah, Thu Apr 23 18:11:37 +0000 2020, -75.117998, 40.004866, Vegan food is delicious .. Mfs just don’t know how to cook 
TonyPar36282257, Thu Apr 23 18:11:37 +0000 2020, -122.630908, 45.536402, @tylerrjoseph @BlurredTheories https://t.co/pB5p6QU6eg 
cerati9, Thu Apr 23 18:11:37 +0000 2020, -98.540651, 29.417501, I'm confused.You say it's your right to protest, but you get angry when Kaepernick takes a knee.You say your bo… https://t.co/dAEVVcWwze 
peepoopoo1992, Thu Apr 23 18:11:38 +0000 2020, -105.550890, 38.997936, Remember before I knew Bruno Mars had a drug problem 
toybuzzfizz, Thu Apr 23 18:11:38 +0000 2020, -86.402010, 39.703740, Video can be found at https://t.co/d4i6OMHrvV #pokemon #pokemonboosterpacks #pokemonpackopening #tcgpokemon… https://t.co/YIAqxopjqk 
MON3YREEK, Thu Apr 23 18:11:38 +0000 2020, -119.306608, 37.269176, Dame is so raw. Once Lebron is out of the league he gonn be my new fav player 
blade440, Thu Apr 23 18:11:38 +0000 2020, -77.604684, 41.117936, @JaredLeto 😂 
clauzita_, Thu Apr 23 18:11:38 +0000 2020, -77.090869, 38.817380, @aandradxx só vamos amoreh 
TransRightsMOVE, Thu Apr 23 18:11:38 +0000 2020, -118.411907, 34.020789, 11:11 @gwenners 
Camo13TS, Thu Apr 23 18:11:38 +0000 2020, -85.978600, 35.830522, @TeamPulte Recovering from yesterday's hospital visit! https://t.co/4QgDon2T4H 
bluemike5577, Thu Apr 23 18:11:38 +0000 2020, -81.845664, 41.442401, If Don Brown were an NFL GM 
Turntup_ernie, Thu Apr 23 18:11:38 +0000 2020, -119.034349, 34.225328, @stephizzle___ If you’re essential, you should be getting hazard pay? Idk the rules on it. But most people I know a… https://t.co/6I7LZFG8QD 
o2b1cmk, Thu Apr 23 18:11:39 +0000 2020, -88.022231, 43.006113, @AndyHermanNFL Been saying this all week....the thought of 2 TE sets with Jake and Chase is downright scary or defe… https://t.co/12ct0IiUT5 
theylovebadu, Thu Apr 23 18:11:39 +0000 2020, -76.069946, 36.802541, My nipples are so sensitive rn 😭 
tmj_wyc_health, Thu Apr 23 18:11:39 +0000 2020, -105.591101, 41.311367, Don't submit then quit. Apply for jobs like "Registered Nurse - SNF" at Laramie Care Center, then look for people y… https://t.co/ikc8boz4Sl 
kenyouu_not, Thu Apr 23 18:11:39 +0000 2020, -78.895441, 35.990983, I need my kids to be on the same Crackhead energy as me.😂 
sandbanksgirl, Thu Apr 23 18:11:39 +0000 2020, -75.800141, 45.248791, I have the gong, if you have the hook! #TrumpOwnsEveryDeath #DirtyComplicitGOP 
2kGoldie, Thu Apr 23 18:11:39 +0000 2020, -87.732013, 41.833585, @ashymichi His press conference is at 2:30. I holding onto hope for the next hour 😩😪😅😢 
assenavnicole_, Thu Apr 23 18:11:39 +0000 2020, -110.915573, 32.189391, Can i pet that dawg? 
MhyaK, Thu Apr 23 18:11:39 +0000 2020, -110.915573, 32.189391, 💜💜💜💜 
WLimestall, Thu Apr 23 18:11:39 +0000 2020, -87.732013, 41.833585, @GodluvLibra @fakecarlsagan @DanielAshley13 It’s generally accepted that there is always a reason behind every post… https://t.co/9Xjm8CXWGG 
ouee2times, Thu Apr 23 18:11:39 +0000 2020, -74.196525, 40.662479, RIP Fred the godson 
conspiracylife, Thu Apr 23 18:11:39 +0000 2020, -87.732013, 41.833585, @_randuhl @cu2co3oh2sio2 OR you just haven't discovered and stuck to the right ass building routine for you yet 
pesopace, Thu Apr 23 18:11:39 +0000 2020, -77.003257, 39.151029, @0atlivia Joints good 
gvilanova96, Thu Apr 23 18:11:39 +0000 2020, -73.409825, 40.881761, 👏⚽️🔵🔴 
theblockspot, Thu Apr 23 18:11:39 +0000 2020, -82.985772, 39.994684, 😔 https://t.co/ffZlbkL3Aw 
jenesse_03, Thu Apr 23 18:11:39 +0000 2020, -100.196134, 25.676603, @Crisoustomo Jajajajaa en talud fue la locura 😜 y quería ir a Tijuana a verlos pero espero que ya se calmen las cosas. 
Uh_Nooj, Thu Apr 23 18:11:39 +0000 2020, -83.804475, 27.698682, @somil_jain99 I was about to stick her 
ayitsbnayo, Thu Apr 23 18:11:40 +0000 2020, -97.135638, 32.701850, can someone pls help me in stats omg 
_______lalo, Thu Apr 23 18:11:40 +0000 2020, -121.947291, 36.997949, Has you or anyone in your family’s economic livelihood been affected by COVID-19? 
uppastmybedtime, Thu Apr 23 18:11:40 +0000 2020, -80.631132, 35.401981, @AndriaRazz I hadn't found soap since this began &amp; we were getting low. I found a small pump &amp; just put it in my ca… https://t.co/P5gi7onqCz 
giftfromvirgos, Thu Apr 23 18:11:40 +0000 2020, -87.732013, 41.833585, i need the black boy from ‘on my block’ to come to terms with his sexuality. 
indigoxolivia, Thu Apr 23 18:11:40 +0000 2020, -81.109617, 32.017285, @cocaa_ma they don’t sis. It’s not like there’s a epidemic going on. They worried about another nigga appearance 
Christina1118_, Thu Apr 23 18:11:40 +0000 2020, -118.411907, 34.020789, are the residents in my building ok https://t.co/oZ98HNSHtn 
phoenix_dinae, Thu Apr 23 18:11:40 +0000 2020, -77.604684, 41.117936, I am my fathers daughter 🤞🏼 https://t.co/LQwJFV7Onq 
LaurenSchlaeppi, Thu Apr 23 18:11:40 +0000 2020, -122.218075, 47.392311, @realTuckFrumper What are they going to throw a bible at me? Oh I-am scared!! 
_elizabethbaird, Thu Apr 23 18:11:40 +0000 2020, -84.022463, 39.806916, @_ceedubya plz don’t come for me. i did not choose this life. 
ApologeticsDude, Thu Apr 23 18:11:40 +0000 2020, -122.971884, 46.727290, @timothyjlutz People die all the time I just don't get what's so special about this, with antibody testing the deat… https://t.co/6rBrQlwe4V 
MrsRotnjetski, Thu Apr 23 18:11:40 +0000 2020, -111.738566, 33.295215, @doctordiesel99 He’s so good live!! 
OhItsTeddy, Thu Apr 23 18:11:40 +0000 2020, -104.997190, 39.647635, Y’all let the internet get inside your head 😂 These shits are doo doo son 
Jac5Connor, Thu Apr 23 18:11:40 +0000 2020, -118.156711, 33.809172, What is it about meat packing plants that is giving rise to all these outbreaks? It anecdotally seems that they are… https://t.co/x2BandsFVT 
KeysToTheCourt1, Thu Apr 23 18:11:41 +0000 2020, -83.804475, 27.698682, @realDonaldTrump I know. Those flying boats need to be shot down. And you talk about Joe’s gaffes? You are the orig… https://t.co/PxONbs17vv 
__KINGTREYY__, Thu Apr 23 18:11:41 +0000 2020, -83.099288, 42.352787, For no fucking reason tho 😭 
jesssicag0n, Thu Apr 23 18:11:41 +0000 2020, -87.732013, 41.833585, @yayaaztiray https://t.co/UM6b02BUn3 
GeTeMviLLe, Thu Apr 23 18:11:41 +0000 2020, -122.085776, 37.641271, @KingTrillaX @EmpressAyoka I go to Santa Cruz damn near. Every 4th of July... I can never forget this movie 
Ralpheastwood55, Thu Apr 23 18:11:41 +0000 2020, -72.667058, 41.926862, Harvard is not Harvard anymore folks. It breeds anti America now! It’s an evil place now. 
JoeMichaelII, Thu Apr 23 18:11:40 +0000 2020, -73.948775, 40.655138, IIIIIIIIII HALLUCINATE WHEN YOU CALL MY NAME, GOT STARS IN MY, EYEEESSS https://t.co/Gl0DE0456B 
shotime40, Thu Apr 23 18:11:41 +0000 2020, -74.230513, 40.581326, @TheMightyER0CK @MiamiDolphins The only difference is you’ve got the nice teeth pal https://t.co/Oi38f0VXXU 
